gene,region,n_f,n_m,mean_md,ci_lo,ci_hi,ci_width,bimod,skewness,crosses_zero
DRD5,Hypothalamus,55,147,-0.03970754036217108,-0.26531802642940144,0.2012988125377344,0.46661683896713585,0.3366503042841243,0.10239082589095837,1
DRD5,Amygdala,45,107,-0.10484527206602168,-0.3518781613198165,0.16210991920126577,0.5139880805210822,0.3434198129693171,0.15903700156098508,1
DRD5,Hippocampus,54,143,-0.19625421723410083,-0.46807947284843204,0.0846789171252329,0.552758389973665,0.33313028158755326,0.12721862713862525,1
DRD5,Ant. Cing. Ctx,48,128,-0.04666621486308029,-0.39108054515349383,0.2909519921180203,0.6820325372715141,0.3108846864745841,-0.03266635104259458,1
DRD5,Frontal Cortex,56,153,-0.10415696295858382,-0.37081121754744795,0.16460513345120997,0.5354163509986579,0.34658797857131907,-0.005656852549369236,1
DRD5,Cortex,74,181,-0.10756643716175858,-0.29524509752748107,0.0891464266358597,0.38439152416334077,0.3221965763238459,0.06759997450983306,1
DRD5,Caudate,63,183,-0.09778309100788087,-0.28475147706336146,0.09514230874767499,0.37989378581103644,0.32209378000284195,0.024456324282141048,1
DRD5,Putamen,49,156,-0.09228173167758194,-0.3349754020296291,0.14813315350967146,0.48310855553930054,0.33594755601856974,-0.02649916182204377,1
DRD5,Nucleus Accumbens,64,182,-0.07974252315612906,-0.23697247346306038,0.07828139973122528,0.31525387319428566,0.3395578120306869,0.0617702640153458,1
DRD5,Cerebellum,67,174,-0.007004878499749521,-0.014772192618597121,0.001209557349792879,0.01598174996839,0.32594578970552,0.08985482845856946,1
DRD5,Cerebellar Hemi.,58,157,0.023004051457819953,-0.009668450821706564,0.07788490817549569,0.08755335899720225,0.46335056611681785,0.9141808589212863,1
DRD5,Substantia Nigra,38,101,0.03938559729418577,-0.2406282573674792,0.344743644652571,0.5853719020200502,0.33241374524425066,0.22295629470748096,1
DRD5,Spinal Cord,57,102,-0.018820543952199755,-0.18917241423389616,0.15901343278801894,0.34818584702191513,0.3370769126341748,0.12131097180782435,1
GABRA2,Hypothalamus,55,147,-0.0996423951919427,-0.34828378107040764,0.15319056870323774,0.5014743497736454,0.3319016753732546,0.034372223888214225,1
GABRA2,Amygdala,45,107,0.11455303450199719,-0.2019234005616548,0.42819398874622283,0.6301173893078776,0.33915491611485027,-0.08168818780220238,1
GABRA2,Hippocampus,54,143,-0.014092419203128235,-0.3155368033918477,0.2908959290777867,0.6064327324696344,0.33963590373731334,0.030769318117630562,1
GABRA2,Ant. Cing. Ctx,48,128,0.017451834003362778,-0.1846138166246792,0.20682327117507426,0.3914370877997535,0.3266118034377076,-0.08415156860134262,1
GABRA2,Frontal Cortex,56,153,-0.016863426990976413,-0.1854432536607775,0.1550090332309773,0.3404522868917548,0.34520585859952096,-0.017811650492416654,1
GABRA2,Cortex,74,181,0.04459643431034778,-0.08099754228111837,0.16298918335575044,0.2439867256368688,0.31319715563252665,-0.09576577217604329,1
GABRA2,Caudate,63,183,0.0018915407012951321,-0.21871009113612494,0.20940298164405932,0.4281130727801843,0.3427721628599853,-0.10047000142925289,1
GABRA2,Putamen,49,156,-0.04755386499098174,-0.27444221174625344,0.19279195023754928,0.46723416198380274,0.34128350162069737,0.07889440827677101,1
GABRA2,Nucleus Accumbens,64,182,0.013137752171427649,-0.23726568799048242,0.23584722906436112,0.47311291705484354,0.3377612984344948,-0.18096103263958346,1
GABRA2,Cerebellum,67,174,0.1565226242067478,-0.02274505090588966,0.33576522683348337,0.35851027773937305,0.346617772760774,-0.013030199277322279,1
GABRA2,Cerebellar Hemi.,58,157,0.05477451290925869,-0.17020380259568843,0.29600750877299997,0.46621131136868843,0.3333186551444451,0.049950858975510645,1
GABRA2,Substantia Nigra,38,101,-0.06508989897133978,-0.21196457803134633,0.08904693687262073,0.30101151490396705,0.358820584345082,0.06914865108380919,1
GABRA2,Spinal Cord,57,102,0.04853536480181402,-0.1355217475640909,0.24457713437286147,0.3800988819369524,0.3441377030875654,0.08362434858377114,1
GABRA4,Hypothalamus,55,147,-0.22331436500563506,-0.4432482694343931,0.0030464349423081566,0.44629470437670127,0.33823768692629064,0.05112329383426303,1
GABRA4,Amygdala,45,107,0.09354046708729521,-0.19399503983402408,0.35960645322792284,0.553601493061947,0.3520202908504674,-0.18053340704480902,1
GABRA4,Hippocampus,54,143,-0.049294227009119854,-0.2919538218152851,0.21495324647361036,0.5069070682888954,0.3368421598639332,0.10244833910971565,1
GABRA4,Ant. Cing. Ctx,48,128,-0.03943720525809255,-0.34324831233450054,0.23118745081194744,0.574435763146448,0.3266389405316794,-0.06472422231800197,1
GABRA4,Frontal Cortex,56,153,-0.1557471646696378,-0.4416732428465109,0.12991830012256805,0.571591542969079,0.32915662433129556,0.012581769706205104,1
GABRA4,Cortex,74,181,-0.038403389742499655,-0.2290899793684888,0.1579567988387495,0.3870467782072383,0.32096158328646274,0.06907428978634615,1
GABRA4,Caudate,63,183,-0.041001860531506985,-0.335669633114189,0.256324976101779,0.591994609215968,0.34427565808340765,0.03014148236998083,1
GABRA4,Putamen,49,156,-0.15180203611621795,-0.4810046385241008,0.18074490272381188,0.6617495412479126,0.3452850866435199,0.031045298338234942,1
GABRA4,Nucleus Accumbens,64,182,-0.035710614479345794,-0.34087596494478917,0.2683062127128002,0.6091821776575894,0.32615779005993734,-0.022694409574374932,1
GABRA4,Cerebellum,67,174,-0.028031252552280065,-0.16911436391530232,0.12379866253637198,0.2929130264516743,0.3197440101620278,0.13389862030555655,1
GABRA4,Cerebellar Hemi.,58,157,-0.023699869614466358,-0.18211816629454955,0.13949215941468335,0.32161032570923287,0.33451408206997246,0.0740023591450319,1
GABRA4,Substantia Nigra,38,101,0.21355590945555947,-0.09326061470541466,0.525794365430406,0.6190549801358207,0.34182898880382906,0.06108960443281981,1
GABRA4,Spinal Cord,57,102,0.1198681962348116,-0.06097770215879444,0.302367768932472,0.36334547109126647,0.3582842598670433,0.063679619560378,1
GABRB1,Hypothalamus,55,147,-0.10526986569305462,-0.32268019233479883,0.13333440527741353,0.45601459761221236,0.33396328072825915,0.1409442616732589,1
GABRB1,Amygdala,45,107,0.14651865059879926,-0.08898212721059612,0.38802662454355624,0.47700875175415236,0.3402568122706432,0.02638384080087325,1
GABRB1,Hippocampus,54,143,0.1042136499910319,-0.08155722373874617,0.29512785391981666,0.37668507765856285,0.326768457789428,0.05672346823452266,1
GABRB1,Ant. Cing. Ctx,48,128,-0.15385417666006643,-0.3277627967176977,0.017741417404880534,0.34550421412257826,0.34048155543155856,-0.013728497223569471,1
GABRB1,Frontal Cortex,56,153,0.0027959845149378116,-0.1747133956621447,0.18383897485644388,0.35855237051858857,0.3388387875888661,0.05243876212792998,1
GABRB1,Cortex,74,181,0.02036295408021023,-0.08658710259622601,0.13186898004339417,0.21845608263962019,0.3363275657540323,0.08025684887861116,1
GABRB1,Caudate,63,183,0.05940535376803089,-0.14570292589946865,0.2646848819798663,0.41038780787933493,0.33595193312404165,0.028277776540056768,1
GABRB1,Putamen,49,156,0.09752811511900271,-0.11253281166070919,0.310621861501249,0.4231546731619582,0.3327018001342419,0.04806598635751493,1
GABRB1,Nucleus Accumbens,64,182,0.07943888099153648,-0.1449602546488186,0.30146868739194277,0.44642894204076133,0.3577304100092711,0.013607418193429014,1
GABRB1,Cerebellum,67,174,0.14183853459336385,-0.019209810179840175,0.3103128367121858,0.329522646892026,0.34278826723611683,0.07166281341473509,1
GABRB1,Cerebellar Hemi.,58,157,0.0312860247761189,-0.13181949519328673,0.1907920406793564,0.32261153587264313,0.3305091388149383,-0.03466305901570072,1
GABRB1,Substantia Nigra,38,101,0.13587064002462143,-0.06759762204532142,0.33758149018624456,0.405179112231566,0.34116172851392745,0.018589778160821725,1
GABRB1,Spinal Cord,57,102,0.05020927587313182,-0.09072140326077147,0.189831533058071,0.2805529363188425,0.33035443690072064,0.05022571605148052,1
CLOCK,Hypothalamus,55,147,-0.03976649522015265,-0.21599363776546177,0.1334667756400434,0.34946041340550515,0.324609563090824,-0.010223278954877265,1
CLOCK,Amygdala,45,107,0.0817566678569807,-0.08583137108232175,0.26610781906858183,0.3519391901509036,0.3467443965211398,0.11413083142001225,1
CLOCK,Hippocampus,54,143,-0.03968865225223716,-0.22639013301106337,0.14321072673888252,0.3696008597499459,0.3520682825843639,-0.00682568280345398,1
CLOCK,Ant. Cing. Ctx,48,128,0.02663553834932405,-0.18515958626592396,0.22837482474531945,0.41353441101124344,0.3248374462319303,-0.09247499732225925,1
CLOCK,Frontal Cortex,56,153,-0.056844109009854024,-0.252756864468951,0.12717014360449425,0.37992700807344526,0.31519215605179507,-0.1381709590210061,1
CLOCK,Cortex,74,181,-0.06491643640213646,-0.1863277700815401,0.05477267777810758,0.24110044785964768,0.32360722611044707,0.028315618515140393,1
CLOCK,Caudate,63,183,-0.007549456374650038,-0.18537561497520252,0.15328473526439623,0.33866035023959873,0.32797783278275033,-0.10773962637018847,1
CLOCK,Putamen,49,156,0.020709364562674,-0.1636494801010095,0.2071829653337313,0.3708324454347408,0.3129432085392517,0.06076622587746581,1
CLOCK,Nucleus Accumbens,64,182,0.00447449389376247,-0.1780542440175416,0.18446809606528988,0.36252234008283146,0.32227493668535917,-0.04239882825335177,1
CLOCK,Cerebellum,67,174,-0.037684665385512274,-0.15958734875310343,0.08642378406828748,0.24601113282139092,0.3651680401177802,-0.005984263855111616,1
CLOCK,Cerebellar Hemi.,58,157,-0.20351123306138202,-0.4184276705452251,-0.008595517893020682,0.4098321526522044,0.34571638557085105,-0.14025115298371565,0
CLOCK,Substantia Nigra,38,101,-0.0017260664131351412,-0.1865912137510979,0.18047354371340005,0.36706475746449796,0.3299377864270095,-0.04943927742538451,1
CLOCK,Spinal Cord,57,102,-0.03783026681634755,-0.19161754732168493,0.12074614385754366,0.3123636911792286,0.3329085028296598,0.08222413095462464,1
SNCA,Hypothalamus,55,147,-0.12008767715397692,-0.42253654901261173,0.19264773312927008,0.6151842821418818,0.3214832063508228,0.08385663016662116,1
SNCA,Amygdala,45,107,-0.01168391059023719,-0.39021149703568997,0.3607309933052793,0.7509424903409693,0.35281334204708525,-0.05691402549469356,1
SNCA,Hippocampus,54,143,-0.12022345012103378,-0.49411109820562743,0.23865715656416311,0.7327682547697906,0.3466264390074876,-0.027895104303267828,1
SNCA,Ant. Cing. Ctx,48,128,0.034588223174685524,-0.41579076975532436,0.4583281227420872,0.8741188924974115,0.341217122670549,-0.10815438356470254,1
SNCA,Frontal Cortex,56,153,-0.21396986799285106,-0.606549409086076,0.1546235630099338,0.7611729720960099,0.32738160259096677,-0.18276917573728796,1
SNCA,Cortex,74,181,-0.13471323366962873,-0.38257151024966934,0.11179126270312335,0.4943627729527927,0.348025880123699,-0.06283197915970014,1
SNCA,Caudate,63,183,-0.05738130191697829,-0.4172616263414862,0.3150493734753957,0.732310999816882,0.3281147417091061,0.02396497698621976,1
SNCA,Putamen,49,156,0.007465061845329906,-0.34957582168889545,0.37408092339831717,0.7236567450872127,0.31967427694232775,0.07918293719784834,1
SNCA,Nucleus Accumbens,64,182,-0.22247827766686223,-0.564149340336796,0.1265315755887069,0.6906809159255028,0.3497758164849064,-0.05185319442677105,1
SNCA,Cerebellum,67,174,-0.10526166739200625,-0.2635886756843672,0.04681808819702039,0.3104067638813876,0.3194485407630533,-0.04946005654470627,1
SNCA,Cerebellar Hemi.,58,157,-0.3118029976900232,-0.564887951241832,-0.07654132948401257,0.4883466217578194,0.3304629588665382,-0.11067520024096367,0
SNCA,Substantia Nigra,38,101,0.28899947126088305,-0.13469642518062858,0.7264978792222169,0.8611943044028454,0.3470025918848524,0.1535935993255905,1
SNCA,Spinal Cord,57,102,-0.009303948203442648,-0.18028027655513687,0.15915476252830452,0.3394350390834414,0.3380186272247248,-0.03812286959067726,1
NR3C2,Hypothalamus,55,147,-0.016740086181278622,-0.17749584895263837,0.14530115879406996,0.32279700774670833,0.3392595016744905,0.024610245084494654,1
NR3C2,Amygdala,45,107,0.12994391239919778,-0.06439864918482519,0.3299473977338505,0.3943460469186757,0.3161353534412685,0.059583717436926496,1
NR3C2,Hippocampus,54,143,-0.1127006264708289,-0.35167522579844723,0.1127858497784603,0.4644610755769075,0.3350685318406651,-0.06587995210312986,1
NR3C2,Ant. Cing. Ctx,48,128,-0.047975203932125766,-0.21033506762069976,0.12254978131750859,0.33288484893820836,0.359635330698936,0.0040137946282374415,1
NR3C2,Frontal Cortex,56,153,-0.10420824279436984,-0.28313141231805317,0.07345574856472732,0.3565871608827805,0.3384031279538467,-0.0785155898710972,1
NR3C2,Cortex,74,181,-0.06568230456531483,-0.19299309473281734,0.055459143623828165,0.2484522383566455,0.33488249635541745,-0.03375429256509874,1
NR3C2,Caudate,63,183,0.0014688482663368905,-0.16894327716073468,0.16177152347012033,0.330714800630855,0.3332921433829224,-0.0646777977186461,1
NR3C2,Putamen,49,156,0.04896065814049009,-0.1280887752041501,0.22409056849089773,0.35217934369504783,0.3436121293374045,0.009077266680706304,1
NR3C2,Nucleus Accumbens,64,182,-0.001738977539339317,-0.1759679792867772,0.16505037750958157,0.3410183567963588,0.34163738318498765,-0.027053400584680806,1
NR3C2,Cerebellum,67,174,0.12048111112744997,0.007233405071320609,0.24076020907250117,0.23352680400118056,0.3253729573158,0.038035299641895094,0
NR3C2,Cerebellar Hemi.,58,157,-0.08936467867772185,-0.28280103401553897,0.09046505821924672,0.3732660922347857,0.33903592367782287,-0.0945002587961545,1
NR3C2,Substantia Nigra,38,101,-0.021496638987287355,-0.20678279936448515,0.16170045117719228,0.3684832505416774,0.34135381876967785,-0.05049094739293997,1
NR3C2,Spinal Cord,57,102,-0.10334963685229359,-0.28886454324640637,0.08752704157248786,0.37639158481889423,0.32619678827806897,0.08254162652265656,1
GRIA2,Hypothalamus,55,147,-0.139236018838133,-0.41001466875400305,0.12770119242056105,0.537715861174564,0.3423016867661748,-0.05493876017242828,1
GRIA2,Amygdala,45,107,0.09556762118868946,-0.2664362157178012,0.4445638047916955,0.7110000205094966,0.3379476925683333,-0.13072682746957764,1
GRIA2,Hippocampus,54,143,-0.20789209892407515,-0.570343297690724,0.132672740101396,0.70301603779212,0.3342476945047584,-0.04527535642202003,1
GRIA2,Ant. Cing. Ctx,48,128,0.010453017007845861,-0.3370168923631829,0.3260497137836056,0.6630666061467885,0.3377214156429294,-0.13042434469806147,1
GRIA2,Frontal Cortex,56,153,-0.12344684393070869,-0.44374723947214517,0.19169501183098084,0.635442251303126,0.3336146388904115,-0.058847284560839104,1
GRIA2,Cortex,74,181,-0.06717798780718755,-0.24009636165669995,0.10978274794432612,0.3498791096010261,0.3372495241979681,0.034561161171697434,1
GRIA2,Caudate,63,183,-0.05218537226029152,-0.3803615411413014,0.2622853647223113,0.6426469058636126,0.34265213567570607,-0.11520919584304502,1
GRIA2,Putamen,49,156,-0.01971753353913362,-0.3741115436358042,0.34353909141056627,0.7176506350463705,0.3400842974227829,0.10245739199645279,1
GRIA2,Nucleus Accumbens,64,182,-0.10513722116746521,-0.4663904789728075,0.2510615035480536,0.7174519825208612,0.31108784106730764,-0.027273949007429733,1
GRIA2,Cerebellum,67,174,0.043529977478097545,-0.08958145943871357,0.17969357336333172,0.2692750328020453,0.34950831195110615,-0.0065579317639684,1
GRIA2,Cerebellar Hemi.,58,157,-0.09860838841834131,-0.31291314578271323,0.11578065631121778,0.42869380209393104,0.34149931985900184,-0.020872951847483456,1
GRIA2,Substantia Nigra,38,101,0.07012881476054793,-0.22462857358335914,0.3776609008295397,0.6022894744128988,0.335236739858916,0.030649906545343008,1
GRIA2,Spinal Cord,57,102,0.09617432833826182,-0.1722254585128874,0.35890012758746326,0.5311255861003507,0.3364727141510901,-0.024027242179199812,1
SLC6A3,Hypothalamus,55,147,-0.04072295362913885,-0.3381676005936706,0.26418080360185847,0.6023484041955292,0.33296564004217166,0.11838714868071556,1
SLC6A3,Amygdala,45,107,0.05139667608878482,-0.012646607626636372,0.15922777821314257,0.17187438583977893,0.485670188285061,0.8810270187724265,1
SLC6A3,Hippocampus,54,143,0.02175894944741357,-0.033859685105921536,0.10356263202550163,0.13742231713142317,0.45015801591875654,0.662231573974492,1
SLC6A3,Ant. Cing. Ctx,48,128,0.016042617860525406,-0.09282290609744503,0.13128108778885333,0.22410399388629837,0.2779809050014934,0.11141662739752517,1
SLC6A3,Frontal Cortex,56,153,-0.004351486750334184,-0.019358585738034454,0.012108996450332025,0.03146758218836648,0.3249020397110635,0.13731076978748052,1
SLC6A3,Cortex,74,181,0.013896243067457837,-0.0024628255950926757,0.033214873151945094,0.03567769874703777,0.3624776439552162,0.34520302145588616,1
SLC6A3,Caudate,63,183,0.00031399715510551697,-0.010470484423793237,0.012297492447025531,0.022767976870818767,0.3438554257293119,0.18507759363257542,1
SLC6A3,Putamen,49,156,0.014867790062672177,-0.0038226608102096653,0.04078779461019389,0.04461045542040355,0.41261060285876244,0.6066133402209059,1
SLC6A3,Nucleus Accumbens,64,182,0.021667791338308283,-0.04097857434791551,0.10370188207244259,0.1446804564203581,0.3338571806221772,0.5458583575076558,1
SLC6A3,Cerebellum,67,174,-0.0014764111153522982,-0.019647293199659556,0.015548081579175671,0.03519537477883523,0.29090692404830587,-0.055876942451383436,1
SLC6A3,Cerebellar Hemi.,58,157,0.00031545173790233154,-0.017472960342968104,0.017839871912836095,0.0353128322558042,0.32339803573826015,-0.016538644678546235,1
SLC6A3,Substantia Nigra,38,101,0.6864044993704049,-0.43517571140210165,1.6737741808959508,2.1089498922980523,0.32249993510677427,-0.14761132541647465,1
SLC6A3,Spinal Cord,57,102,0.007333487539229478,-0.024399708737409997,0.044065676513710524,0.06846538525112052,0.3348643874590046,0.404957750522255,1
HTR1A,Hypothalamus,55,147,-0.1356540596075293,-0.3464915697050564,0.07747650899751522,0.42396807870257164,0.34098738900524733,0.00894351331261753,1
HTR1A,Amygdala,45,107,-0.01065335810228207,-0.2232777855084702,0.22575093516847333,0.44902872067694355,0.3440287560491276,0.23620630867414938,1
HTR1A,Hippocampus,54,143,-0.12504151814991402,-0.47891663953175134,0.2237877122587348,0.7027043517904862,0.3298848330593355,0.07100296823540746,1
HTR1A,Ant. Cing. Ctx,48,128,-0.1251581773243441,-0.3884099898902708,0.1507451237884889,0.5391551136787597,0.34358906895979413,0.07654039706747497,1
HTR1A,Frontal Cortex,56,153,-0.2622497504093811,-0.5770181441738108,0.046606345522528056,0.6236244896963389,0.32051860971864754,0.029823220689116425,1
HTR1A,Cortex,74,181,-0.0495748362281531,-0.28204198204035247,0.17729094036533283,0.4593329224056853,0.33983481563910606,-0.027152284497299388,1
